bin.chrom	bin.start.chrompos	bin.start.abspos	bin.end.chrompos	bin.length	mappable.positions	gc.content
chr2	82525896	331776517	88701535	6175639	5877818	0.408738938505
chr2	88701535	337952156	94874358	6172823	5877817	0.412931997555
chr2	94874358	344124979	100983913	6109555	5877817	0.433864098482
chr2	100983913	350234534	106876734	5892821	5877818	0.410577918258
chr2	106876734	356127355	113300641	6423907	5877817	0.421533804453
chr2	113300641	362551262	119200943	5900302	5877817	0.391828115975
chr2	119200943	368451564	125096995	5896052	5877818	0.421841794529
chr2	125096995	374347616	131022861	5925866	5877817	0.421883680163
chr2	131022861	380273482	137053169	6030308	5877817	0.417096633506
chr2	137053169	386303790	142940147	5886978	5877818	0.366179603124
chr2	142940147	392190768	148832725	5892578	5877817	0.365970084411
chr2	148832725	398083346	154747790	5915065	5877817	0.387340850931
chr2	154747790	403998411	160648994	5901204	5877818	0.372691785374
chr2	160648994	409899615	166541857	5892863	5877817	0.368675169039
chr2	166541857	415792478	172439056	5897199	5877817	0.385119143811
chr2	172439056	421689677	178340052	5900996	5877818	0.40249022284
chr2	178340052	427590673	184242325	5902273	5877817	0.373610684016
chr2	184242325	433492946	190138699	5896374	5877817	0.353885674862
chr2	190138699	439389320	196034266	5895567	5877818	0.363392914238
chr2	196034266	445284887	201931109	5896843	5877817	0.387292526766
chr2	201931109	451181730	207821030	5889921	5877817	0.403505954153
chr2	207821030	457071651	213714765	5893735	5877818	0.374208248519
chr2	213714765	462965386	219602789	5888024	5877817	0.408236478575
chr2	219602789	468853410	225490081	5887292	5877817	0.415405277875
chr2	225490081	474740702	231382637	5892556	5877818	0.391683374181
chr2	231382637	480633258	237283292	5900655	5877817	0.45614278875
chr2	237283292	486533913	243199373	5916081	5877818	0.488742789707
chr3	0	492449994	6061815	6061815	5978819	0.387304211375
chr3	6061815	498511809	12051488	5989673	5978819	0.42681831652
chr3	12051488	504501482	18040310	5988822	5978820	0.43957494827
chr3	18040310	510490304	24043090	6002780	5978819	0.376543742551
chr3	24043090	516493084	30045635	6002545	5978820	0.380704390986
chr3	30045635	522495629	36035627	5989992	5978819	0.393415085224
chr3	36035627	528485621	42030649	5995022	5978819	0.416429525553
chr3	42030649	534480643	48025043	5994394	5978820	0.44116204535
chr3	48025043	540475037	54014716	5989673	5978819	0.474982365487
chr3	54014716	546464710	60010349	5995633	5978820	0.416822571754
chr3	60010349	552460343	66006719	5996370	5978819	0.398134570482
chr3	66006719	558456713	71993546	5986827	5978820	0.396487480781
chr3	71993546	564443540	77986089	5992543	5978819	0.391440865275
chr3	77986089	570436083	83983878	5997789	5978819	0.352130309309
chr3	83983878	576433872	89981171	5997293	5978820	0.352095569753
chr3	89981171	582431165	95973818	5992647	5978819	0.357236348132
chr3	95973818	588423812	101965947	5992129	5978820	0.376057532788
chr3	101965947	594415941	107965369	5999422	5978819	0.362894337856
chr3	107965369	600415363	113973887	6008518	5978820	0.38367401623
chr3	113973887	606423881	119969055	5995168	5978819	0.379109683295
chr3	119969055	612419049	125968869	5999814	5978819	0.419675036701
chr3	125968869	618418863	131965473	5996604	5978820	0.446573278284
chr3	131965473	624415467	137980294	6014821	5978819	0.412400830415
chr3	137980294	630430288	143969436	5989142	5978820	0.411111838353
chr3	143969436	636419430	149961076	5991640	5978819	0.365881506272
chr3	149961076	642411070	155958730	5997654	5978820	0.382263337544
chr3	155958730	648408724	161956250	5997520	5978819	0.385221429784
chr3	161956250	654406244	167955098	5998848	5978819	0.35135500971
chr3	167955098	660405092	173945721	5990623	5978820	0.383292394366
chr3	173945721	666395715	179942217	5996496	5978819	0.375770157849
chr3	179942217	672392211	185935232	5993015	5978820	0.412772231415
chr3	185935232	678385226	191931937	5996705	5978819	0.393103414924
chr3	191931937	684381931	198022430	6090493	5978819	0.436809940377
chr4	0	690472424	5875546	5875546	5848460	0.489644663865
chr4	5875546	696347970	11837243	5961697	5848460	0.472270346746
chr4	11837243	702309667	17710843	5873600	5848461	0.396093402311
chr4	17710843	708183267	23579581	5868738	5848460	0.374176399023
chr4	23579581	714052005	29442033	5862452	5848461	0.39142703721
chr4	29442033	719914457	35296269	5854236	5848460	0.348115947596
chr4	35296269	725768693	41152421	5856152	5848460	0.398828510992
chr4	41152421	731624845	47015609	5863188	5848461	0.37072225188
chr4	47015609	737488033	55947968	8932359	5848460	0.400237895904
chr4	55947968	746420392	61819694	5871726	5848461	0.374979387563
chr4	61819694	752292118	67691137	5871443	5848460	0.348617929658
chr4	67691137	758163561	73569812	5878675	5848460	0.36869281983
chr4	73569812	764042236	79480097	5910285	5848461	0.392286012797
chr4	79480097	769952521	85356746	5876649	5848460	0.383525242523
chr4	85356746	775829170	91231052	5874306	5848461	0.381536855064
chr4	91231052	781703476	97107152	5876100	5848460	0.358896084513
chr4	97107152	787579576	102978056	5870904	5848460	0.369944604802
chr4	102978056	793450480	108855707	5877651	5848461	0.368759775373
chr4	108855707	799328131	114723446	5867739	5848460	0.382436784446
chr4	114723446	805195870	120595050	5871604	5848461	0.359149438842
chr4	120595050	811067474	126464973	5869923	5848460	0.370621260067
chr4	126464973	816937397	132334679	5869706	5848460	0.365621424439
chr4	132334679	822807103	138216159	5881480	5848461	0.347111153277
chr4	138216159	828688583	144086082	5869923	5848460	0.384534044302
chr4	144086082	834558506	149958986	5872904	5848461	0.384859556751
chr4	149958986	840431410	155817340	5858354	5848460	0.392277287348
chr4	155817340	846289764	161683292	5865952	5848460	0.369210702982
chr4	161683292	852155716	167558411	5875119	5848461	0.362277134377
chr4	167558411	858030835	173426799	5868388	5848460	0.368880732194
chr4	173426799	863899223	179285684	5858885	5848461	0.369286350803
chr4	179285684	869758108	185149374	5863690	5848460	0.38377595549
chr4	185149374	875621798	191154276	6004902	5848461	0.411279032072
chr5	0	881626700	6019249	6019249	5961493	0.46073662092
chr5	6019249	887645949	11996115	5976866	5961494	0.411249169297
chr5	11996115	893622815	18047285	6051170	5961494	0.397732142988
chr5	18047285	899673985	24054558	6007273	5961493	0.353701470301
chr5	24054558	905681258	30033978	5979420	5961494	0.348252055132
chr5	30033978	911660678	36040447	6006469	5961494	0.397581375154
chr5	36040447	917667147	42019627	5979180	5961493	0.388206614216
chr5	42019627	923646327	47998057	5978430	5961494	0.376015129907
chr5	47998057	929624757	53987455	5989398	5961494	0.373205515018
chr5	53987455	935614155	59968749	5981294	5961494	0.392014874368
chr5	59968749	941595449	65951094	5982345	5961493	0.384373223419
chr5	65951094	947577794	73087593	7136499	5961494	0.398222882614
chr5	73087593	954714293	79065413	5977820	5961494	0.402428175345
chr5	79065413	960692113	85053286	5987873	5961493	0.377391311609
chr5	85053286	966679986	91030055	5976769	5961494	0.364919117697
chr5	91030055	972656755	97009322	5979267	5961494	0.372281473483
chr5	97009322	978636022	103026571	6017249	5961493	0.361576906132
chr5	103026571	984653271	109013901	5987330	5961494	0.36030288616
chr5	109013901	990640601	114989863	5975962	5961494	0.384584980766
chr5	114989863	996616563	120967386	5977523	5961494	0.370168589843
chr5	120967386	1002594086	126947810	5980424	5961493	0.385546949331
chr5	126947810	1008574510	132932333	5984523	5961494	0.394471908798
chr5	132932333	1014559033	138906630	5974297	5961494	0.439525418957
chr5	138906630	1020533330	144884908	5978278	5961493	0.418602675017
chr5	144884908	1026511608	150865526	5980618	5961494	0.419832726373
chr5	150865526	1032492226	156859405	5993879	5961494	0.407121710546
chr5	156859405	1038486105	162836605	5977200	5961493	0.39600368199
chr5	162836605	1044463305	168810764	5974159	5961494	0.388422575153
chr5	168810764	1050437464	174786863	5976099	5961494	0.442728293916
chr5	174786863	1056413563	180915260	6128397	5961494	0.475419055772
chr6	0	1062541960	5974888	5974888	5875156	0.433377966454
chr6	5974888	1068516848	11865653	5890765	5875156	0.410134198144
chr6	11865653	1074407613	17746320	5880667	5875157	0.419753092718
chr6	17746320	1080288280	23635077	5888757	5875156	0.393531642236
chr6	23635077	1086177037	29565704	5930627	5875156	0.403403079167
chr6	29565704	1092107664	35480655	5914951	5875157	0.469663579744
chr6	35480655	1098022615	41362673	5882018	5875156	0.442206758903
chr6	41362673	1103904633	47251274	5888601	5875157	0.441255761341
chr6	47251274	1109793234	53144886	5893612	5875156	0.379217743137
chr6	53144886	1115686846	59060521	5915635	5875156	0.373297422278
chr6	59060521	1121602481	64945190	5884669	5875157	0.36427579729
chr6	64945190	1127487150	70838695	5893505	5875156	0.349199042268
chr6	70838695	1133380655	76734893	5896198	5875156	0.37970540348
chr6	76734893	1139276853	82631337	5896444	5875157	0.366706148076
chr6	82631337	1145173297	88537368	5906031	5875156	0.385055925018
chr6	88537368	1151079328	94425507	5888139	5875157	0.379582112589
chr6	94425507	1156967467	100324963	5899456	5875156	0.364289816536
chr6	100324963	1162866923	106224146	5899183	5875156	0.361819302158
chr6	106224146	1168766106	112110647	5886501	5875157	0.412302346571
chr6	112110647	1174652607	118017118	5906471	5875156	0.374240832768
chr6	118017118	1180559078	123906344	5889226	5875156	0.369977015663
chr6	123906344	1186448304	129803159	5896815	5875157	0.367523530067
chr6	129803159	1192345119	135692297	5889138	5875156	0.387374047824
chr6	135692297	1198234257	141575054	5882757	5875157	0.387857126223
chr6	141575054	1204117014	147465615	5890561	5875156	0.378228872181
chr6	147465615	1210007575	153350546	5884931	5875156	0.409585461721
chr6	153350546	1215892506	159238890	5888344	5875157	0.410134950468
chr6	159238890	1221780850	165153126	5914236	5875156	0.412090957449
chr6	165153126	1227695086	171115067	5961941	5875157	0.445075767454
chr7	0	1233657027	5853380	5853380	5818029	0.50879296411
chr7	5853380	1239510407	11728900	5875520	5818030	0.389250180665
chr7	11728900	1245385927	17563383	5834483	5818030	0.361739210916
chr7	17563383	1251220410	23395219	5831836	5818029	0.381509568681
chr7	23395219	1257052246	29227623	5832404	5818030	0.409156872824
chr7	29227623	1262884650	35085232	5857609	5818030	0.410578988601
chr7	35085232	1268742259	40920971	5835739	5818029	0.401323670807
chr7	40920971	1274577998	46758715	5837744	5818030	0.425939395102
chr7	46758715	1280415742	52596486	5837771	5818030	0.406443129112
chr7	52596486	1286253513	58528005	5931519	5818029	0.407021744476
chr7	58528005	1292185032	64733684	6205679	5818030	0.404366039108
chr7	64733684	1298390711	70652009	5918325	5818030	0.431789760856
chr7	70652009	1304309036	77105702	6453693	5818029	0.46521953341
chr7	77105702	1310762729	82933419	5827717	5818030	0.363785728173
chr7	82933419	1316590446	88768877	5835458	5818030	0.356841105928
chr7	88768877	1322425904	94606099	5837222	5818029	0.374355515567
chr7	94606099	1328263126	100451265	5845166	5818030	0.432048146435
chr7	100451265	1334108292	106397614	5946349	5818030	0.435080442124
chr7	106397614	1340054641	112240870	5843256	5818029	0.377019464141
chr7	112240870	1345897897	118081591	5840721	5818030	0.367559975024
chr7	118081591	1351738618	123913002	5831411	5818030	0.360922301336
chr7	123913002	1357570029	129739306	5826304	5818029	0.399912225688
chr7	129739306	1363396333	135565392	5826086	5818030	0.418172232072
chr7	135565392	1369222419	141400582	5835190	5818030	0.41325398541
chr7	141400582	1375057609	147412331	6011749	5818029	0.385503921951
chr7	147412331	1381069358	153273819	5861488	5818030	0.446481867239
chr7	153273819	1386930846	159138663	5864844	5818030	0.462894656589
chr8	0	1392795690	5848472	5848472	5805933	0.417800610228
chr8	5848472	1398644162	12095442	6246970	5805934	0.441118367781
chr8	12095442	1404891132	18010195	5914753	5805934	0.379320022705
chr8	18010195	1410805885	23822921	5812726	5805933	0.439460783302
chr8	23822921	1416618611	29645601	5822680	5805934	0.417051970209
chr8	29645601	1422441291	35464012	5818411	5805934	0.392509950737
chr8	35464012	1428259702	41281400	5817388	5805933	0.411538679717
chr8	41281400	1434077090	47115977	5834577	5805934	0.431113756223
chr8	47115977	1439911667	52933230	5817253	5805934	0.395651010684
chr8	52933230	1445728920	58749899	5816669	5805933	0.400529099892
chr8	58749899	1451545589	64571691	5821792	5805934	0.385031658626
chr8	64571691	1457367381	70395430	5823739	5805934	0.385220599611
chr8	70395430	1463191120	76222683	5827253	5805933	0.390226444527
chr8	76222683	1469018373	82045626	5822943	5805934	0.368521770341
chr8	82045626	1474841316	87970826	5925200	5805934	0.366823359599
chr8	87970826	1480766516	93807870	5837044	5805933	0.366897399815
chr8	93807870	1486603560	99638206	5830336	5805934	0.404848398155
chr8	99638206	1492433896	105459430	5821224	5805934	0.400691881744
chr8	105459430	1498255120	111277654	5818224	5805933	0.370558998568
chr8	111277654	1504073344	117100416	5822762	5805934	0.346955500858
chr8	117100416	1509896106	122919523	5819107	5805934	0.389444500868
chr8	122919523	1515715213	128744444	5824921	5805933	0.41252837162
chr8	128744444	1521540134	134569372	5824928	5805934	0.413280331266
chr8	134569372	1527365062	140396285	5826913	5805934	0.409480316771
chr8	140396285	1533191975	146364022	5967737	5805933	0.52115674593
chr9	0	1539159712	5922789	5922789	5878276	0.399976931368
chr9	5922789	1545082501	11812674	5889885	5878276	0.372582190456
chr9	11812674	1550972386	17704719	5892045	5878276	0.381673805385
chr9	17704719	1556864431	23601935	5897216	5878276	0.383296157612
chr9	23601935	1562761647	29494170	5892235	5878276	0.368207694293
chr9	29494170	1568653882	35389825	5895655	5878277	0.397711230487
chr9	35389825	1574549537	43225312	7835487	5878276	0.41725236716
chr9	43225312	1582385024	50557860	7332548	5878276	0.40229480061
chr9	50557860	1589717572	56436136	5878276	5878276	0.0
chr9	56436136	1595595848	62314412	5878276	5878276	0.0
chr9	62314412	1601474124	69725563	7411151	5878276	0.395302966402
chr9	69725563	1608885275	76235708	6510145	5878277	0.392762039288
chr9	76235708	1615395420	82129346	5893638	5878276	0.39077666773
chr9	82129346	1621289058	88042443	5913097	5878276	0.395199877425
chr9	88042443	1627202155	93947564	5905121	5878276	0.426676661144
chr9	93947564	1633107276	99874427	5926863	5878276	0.438436846461
chr9	99874427	1639034139	105771542	5897115	5878276	0.403587719219
chr9	105771542	1644931254	111665013	5893471	5878277	0.394352192671
chr9	111665013	1650824725	117592521	5927508	5878276	0.42517667621
chr9	117592521	1656752233	123484608	5892087	5878276	0.400115816309
chr9	123484608	1662644320	129373626	5889018	5878276	0.443283092942
chr9	129373626	1668533338	135254360	5880734	5878276	0.49953025231
chr9	135254360	1674414072	141213431	5959071	5878277	0.540759452547
chr10	0	1680373143	5883877	5883877	5804562	0.429862467953
chr10	5883877	1686257020	11704209	5820332	5804562	0.406660854858
chr10	11704209	1692077352	17519793	5815584	5804562	0.426880971238
chr10	17519793	1697892936	23506939	5987146	5804562	0.392665299905
chr10	23506939	1703880082	29320967	5814028	5804562	0.400644991512
chr10	29320967	1709694110	35138876	5817909	5804562	0.412619065503
chr10	35138876	1715512019	40968368	5829492	5804562	0.401993767617
chr10	40968368	1721341511	47074826	6106458	5804563	0.429058421916
chr10	47074826	1727447969	53902093	6827267	5804562	0.416324605407
chr10	53902093	1734275236	59724105	5822012	5804562	0.353599752113
chr10	59724105	1740097248	65536436	5812331	5804562	0.387569834325
chr10	65536436	1745909579	71351623	5815187	5804562	0.385168736562
chr10	71351623	1751724766	77167038	5815415	5804562	0.450959234738
chr10	77167038	1757540181	83025978	5858940	5804562	0.439816779207
chr10	83025978	1763399121	88852365	5826387	5804562	0.400226109173
chr10	88852365	1769225508	94750093	5897728	5804563	0.392708211464
chr10	94750093	1775123236	100569505	5819412	5804562	0.42692580387
chr10	100569505	1780942648	106385792	5816287	5804562	0.447755089199
chr10	106385792	1786758935	112217426	5831634	5804562	0.388487210107
chr10	112217426	1792590569	118036349	5818923	5804562	0.409931629971
chr10	118036349	1798409492	123851634	5815285	5804562	0.430329577887
chr10	123851634	1804224777	129680898	5829264	5804562	0.449106686378
chr10	129680898	1810054041	135534747	5853849	5804562	0.486188357983
chr11	0	1815907890	5982706	5982706	5835941	0.483513397908
chr11	5982706	1821890596	11835169	5852463	5835941	0.42405618829
chr11	11835169	1827743059	17685444	5850275	5835942	0.412825580737
chr11	17685444	1833593334	23537456	5852012	5835941	0.399962987102
chr11	23537456	1839445346	29394174	5856718	5835942	0.365130482591
chr11	29394174	1845302064	35245817	5851643	5835941	0.400027855415
chr11	35245817	1851153707	41099841	5854024	5835942	0.377041202072
chr11	41099841	1857007731	46948129	5848288	5835941	0.426032566784
chr11	46948129	1862856019	52862967	5914838	5835942	0.399605953063
chr11	52862967	1868770857	58741029	5878062	5835941	0.391459133652
chr11	58741029	1874648919	64619204	5878175	5835942	0.465139787386
chr11	64619204	1880527094	70462133	5842929	5835941	0.504214833854
chr11	70462133	1886370023	76310582	5848449	5835942	0.457423170682
chr11	76310582	1892218472	82159305	5848723	5835941	0.403662336663
chr11	82159305	1898067195	88017093	5857788	5835942	0.385369477891
chr11	88017093	1903924983	93986483	5969390	5835941	0.376353571687
chr11	93986483	1909894373	99841578	5855095	5835942	0.371419977609
chr11	99841578	1915749468	105694117	5852539	5835941	0.373152618666
chr11	105694117	1921602007	111550580	5856463	5835942	0.388805875217
chr11	111550580	1927458470	117398924	5848344	5835941	0.434043061064
chr11	117398924	1933306814	123245800	5846876	5835942	0.451665658151
chr11	123245800	1939153690	129098144	5852344	5835941	0.421357178813
chr11	129098144	1945006034	135006516	5908372	5835941	0.437017269589
chr12	0	1950914406	5881916	5881916	5799838	0.448846813139
chr12	5881916	1956796322	11720002	5838086	5799839	0.422547799048
chr12	11720002	1962634408	17531084	5811082	5799839	0.39542295379
chr12	17531084	1968445490	23355490	5824406	5799839	0.37101916624
chr12	23355490	1974269896	29165072	5809582	5799839	0.380972200419
chr12	29165072	1980079478	34975977	5810905	5799839	0.403453285645
chr12	34975977	1985890383	40787758	5811781	5799839	0.37223931498
chr12	40787758	1991702164	46610295	5822537	5799838	0.377622030527
chr12	46610295	1997524701	52422371	5812076	5799839	0.437439070845
chr12	52422371	2003336777	58243989	5821618	5799839	0.461222305819
chr12	58243989	2009158395	64058349	5814360	5799839	0.371111740205
chr12	64058349	2014972755	69874105	5815756	5799839	0.397424377012
chr12	69874105	2020788511	75702118	5828013	5799839	0.366618994632
chr12	75702118	2026616524	81516989	5814871	5799839	0.370942409232
chr12	81516989	2032431395	87331052	5814063	5799839	0.352632796503
chr12	87331052	2038245458	93151489	5820437	5799838	0.367944754683
chr12	93151489	2044065895	98968844	5817355	5799839	0.405051641149
chr12	98968844	2049883250	104779305	5810461	5799839	0.396051915312
chr12	104779305	2055693711	110588576	5809271	5799839	0.438173186095
chr12	110588576	2061502982	116396313	5807737	5799839	0.453335971193
chr12	116396313	2067310719	122199214	5802901	5799839	0.451122692304
chr12	122199214	2073113620	128012148	5812934	5799839	0.457671975117
chr12	128012148	2078926554	133851895	5839747	5799839	0.472314663751
chr13	0	2084766301	25023052	25023052	5985588	0.415581469032
chr13	25023052	2109789353	31023553	6000501	5985589	0.420223937893
chr13	31023553	2115789854	37023215	5999662	5985589	0.39401356476
chr13	37023215	2121789516	43027329	6004114	5985589	0.387063974114
chr13	43027329	2127793630	49031245	6003916	5985589	0.401642394183
chr13	49031245	2133797546	55067982	6036737	5985589	0.398327143181
chr13	55067982	2139834283	61094790	6026808	5985589	0.354139918132
chr13	61094790	2145861091	67105978	6011188	5985589	0.34801095956
chr13	67105978	2151872279	73100625	5994647	5985589	0.345756857491
chr13	73100625	2157866926	79105389	6004764	5985589	0.378377275651
chr13	79105389	2163871690	85104719	5999330	5985589	0.358152374298
chr13	85104719	2169871020	91100252	5995533	5985589	0.345729347271
chr13	91100252	2175866553	97102264	6002012	5985589	0.377321179191
chr13	97102264	2181868565	103098713	5996449	5985589	0.408376721497
chr13	103098713	2187865014	109094149	5995436	5985589	0.375563386695
chr13	109094149	2193860450	115169878	6075729	5985589	0.459138010459
chr14	0	2199936179	25072042	25072042	5855835	0.426497568199
chr14	25072042	2225008221	30949661	5877619	5855836	0.36424481946
chr14	30949661	2230885840	36826669	5877008	5855836	0.396257280488
chr14	36826669	2236762848	42701509	5874840	5855836	0.369078521601
chr14	42701509	2242637688	48581920	5880411	5855836	0.356253718914
chr14	48581920	2248518099	54452683	5870763	5855836	0.393723986567
chr14	54452683	2254388862	60324225	5871542	5855836	0.401606459902
chr14	60324225	2260260404	66199750	5875525	5855836	0.402761999051
chr14	66199750	2266135929	72068655	5868905	5855836	0.417498522297
chr14	72068655	2272004834	77932201	5863546	5855836	0.447604078623
chr14	77932201	2277868380	83802487	5870286	5855836	0.388882453467
chr14	83802487	2283738666	89668758	5866271	5855836	0.37497300245
chr14	89668758	2289604937	95532189	5863431	5855836	0.447991475301
chr14	95532189	2295468368	101390466	5858277	5855836	0.453047729547
chr14	101390466	2301326645	107349540	5959074	5855836	0.491996457072
chr15	0	2307285719	26423152	26423152	5748983	0.418499961107
chr15	26423152	2333708871	32636419	6213267	5748983	0.428694623922
chr15	32636419	2339922138	38536847	5900428	5748984	0.390927610361
chr15	38536847	2345822566	44346782	5809935	5748983	0.435240864058
chr15	44346782	2351632501	50123608	5776826	5748984	0.393861129326
chr15	50123608	2357409327	55894292	5770684	5748983	0.396965975969
chr15	55894292	2363180011	61652139	5757847	5748983	0.404643991185
chr15	61652139	2368937858	67408744	5756605	5748984	0.439686954486
chr15	67408744	2374694463	73187277	5778533	5748983	0.434388127787
chr15	73187277	2380472996	78991806	5804529	5748984	0.458005995661
chr15	78991806	2386277525	85187162	6195356	5748983	0.432681066477
chr15	85187162	2392472881	90994650	5807488	5748984	0.435780173535
chr15	90994650	2398280369	96750730	5756080	5748983	0.414091216908
chr15	96750730	2404036449	102531392	5780662	5748983	0.423902418145
chr16	0	2409817111	6003845	6003845	5891056	0.527795550592
chr16	6003845	2415820956	11903770	5899925	5891057	0.43915248857
chr16	11903770	2421720881	18174444	6270674	5891057	0.446603683558
chr16	18174444	2427991555	24516309	6341865	5891057	0.442734765646
chr16	24516309	2434333420	30755616	6239307	5891057	0.463373107503
chr16	30755616	2440572727	37118875	6363259	5891057	0.431318213427
chr16	37118875	2446935986	43009932	5891057	5891057	0.0
chr16	43009932	2452827043	48914094	5904162	5891057	0.415968468869
chr16	48914094	2458731205	54812407	5898313	5891057	0.42974340977
chr16	54812407	2464629518	60722184	5909777	5891057	0.431526458096
chr16	60722184	2470539295	66630918	5908734	5891057	0.383345778183
chr16	66630918	2476448029	72563583	5932665	5891057	0.458823999392
chr16	72563583	2482380694	78483953	5920370	5891057	0.416897282806
chr16	78483953	2488301064	84384042	5900089	5891057	0.437549183563
chr16	84384042	2494201153	90354753	5970711	5891057	0.522743994245
chr17	0	2500171864	6206751	6206751	6171170	0.486570850336
chr17	6206751	2506378615	12389053	6182302	6171171	0.456453451658
chr17	12389053	2512560917	18665333	6276280	6171170	0.443531218005
chr17	18665333	2518837197	25026886	6361553	6171171	0.45128105135
chr17	25026886	2525198750	31234197	6207311	6171171	0.443518908198
chr17	31234197	2531406061	37605918	6371721	6171170	0.455677668889
chr17	37605918	2537777782	43814414	6208496	6171171	0.480043804476
chr17	43814414	2543986278	50184809	6370395	6171170	0.455744123953
chr17	50184809	2550356673	56363750	6178941	6171171	0.400922779187
chr17	56363750	2556535614	62579171	6215421	6171171	0.425508355226
chr17	62579171	2562751035	68795595	6216424	6171170	0.417065690157
chr17	68795595	2568967459	74969479	6173884	6171171	0.473381108754
chr17	74969479	2575141343	81195210	6225731	6171170	0.529607890126
chr18	0	2581367074	6013819	6013819	5983704	0.395060412361
chr18	6013819	2587380893	12014459	6000640	5983704	0.417627313877
chr18	12014459	2593381533	18022773	6008314	5983704	0.420995218523
chr18	18022773	2599389847	24018834	5996061	5983704	0.409286560597
chr18	24018834	2605385908	30015427	5996593	5983705	0.37188721266
chr18	30015427	2611382501	36015726	6000299	5983704	0.394141893882
chr18	36015726	2617382800	42014856	5999130	5983704	0.365571052612
chr18	42014856	2623381930	48021733	6006877	5983704	0.435783207885
chr18	48021733	2629388807	54017045	5995312	5983705	0.38774272862
chr18	54017045	2635384119	60017482	6000437	5983704	0.403712128396
chr18	60017482	2641384556	66013879	5996397	5983704	0.367847436436
chr18	66013879	2647380953	72014514	6000635	5983704	0.371118599575
chr18	72014514	2653381588	78077248	6062734	5983705	0.442639456142
chr19	0	2659444322	6011714	6011714	5860725	0.551829085931
chr19	6011714	2665456036	11932901	5921187	5860725	0.495719345309
chr19	11932901	2671377223	17802522	5869621	5860725	0.49426053428
chr19	17802522	2677246844	23689712	5887190	5860725	0.454042457401
