bin.chrom	bin.start.chrompos	bin.start.abspos	bin.end.chrompos	bin.length	mappable.positions	gc.content
chr1	34734671	34734671	35325435	590764	587498	0.446059861265
chr1	35325435	35325435	35913612	588177	587497	0.422651947791
chr1	35913612	35913612	36501181	587569	587497	0.430506270732
chr1	36501181	36501181	37088829	587648	587497	0.486291159704
chr1	37088829	37088829	37676769	587940	587497	0.482047548908
chr1	37676769	37676769	38264414	587645	587497	0.477846394179
chr1	38264414	38264414	38851982	587568	587498	0.471120036762
chr1	38851982	38851982	39440251	588269	587497	0.441677390182
chr1	39440251	39440251	40031443	591192	587497	0.441836351519
chr1	40031443	40031443	40623055	591612	587497	0.46519183116
chr1	40623055	40623055	41213383	590328	587497	0.431438348043
chr1	41213383	41213383	41801415	588032	587497	0.44880228014
chr1	41801415	41801415	42389183	587768	587498	0.493507664563
chr1	42389183	42389183	42980662	591479	587497	0.410413859448
chr1	42980662	42980662	43568604	587942	587497	0.44401847795
chr1	43568604	43568604	44157321	588717	587497	0.480072836107
chr1	44157321	44157321	44744928	587607	587497	0.465360469292
chr1	44744928	44744928	45332614	587686	587497	0.475910687303
chr1	45332614	45332614	45921264	588650	587497	0.425458505195
chr1	45921264	45921264	46510608	589344	587498	0.430124239411
chr1	46510608	46510608	47099611	589003	587497	0.479683534096
chr1	47099611	47099611	47697278	597667	587497	0.423145587273
chr1	47697278	47697278	48285154	587876	587497	0.467134337397
chr1	48285154	48285154	48876428	591274	587497	0.43180511301
chr1	48876428	48876428	49464285	587857	587497	0.417521888752
chr1	49464285	49464285	50055323	591038	587498	0.381918313481
chr1	50055323	50055323	50645800	590477	587497	0.374697491359
chr1	50645800	50645800	51233743	587943	587497	0.410531597343
chr1	51233743	51233743	51822310	588567	587497	0.406942941269
chr1	51822310	51822310	52410285	587975	587497	0.399986734175
chr1	52410285	52410285	52998466	588181	587497	0.418308587633
chr1	52998466	52998466	53586422	587956	587497	0.442494191762
chr1	53586422	53586422	54174353	587931	587498	0.49306808769
chr1	54174353	54174353	54762061	587708	587497	0.455677119668
chr1	54762061	54762061	55350206	588145	587497	0.491008200331
chr1	55350206	55350206	55937843	587637	587497	0.431737852661
chr1	55937843	55937843	56525880	588037	587497	0.402112785036
chr1	56525880	56525880	57117027	591147	587497	0.408076474797
chr1	57117027	57117027	57704581	587554	587498	0.404848218723
chr1	57704581	57704581	58292540	587959	587497	0.402511391062
chr1	58292540	58292540	58885598	593058	587497	0.414469025056
chr1	58885598	58885598	59474536	588938	587497	0.417249634937
chr1	59474536	59474536	60063467	588931	587497	0.40879522798
chr1	60063467	60063467	60652395	588928	587497	0.38953186287
chr1	60652395	60652395	61243580	591185	587497	0.378744796486
chr1	61243580	61243580	61831314	587734	587498	0.400446799243
chr1	61831314	61831314	62419277	587963	587497	0.403826758395
chr1	62419277	62419277	63006805	587528	587497	0.424427688799
chr1	63006805	63006805	63595051	588246	587497	0.387912921081
chr1	63595051	63595051	64184599	589548	587497	0.397934017471
chr1	64184599	64184599	64773352	588753	587497	0.408361712427
chr1	64773352	64773352	65361760	588408	587498	0.406713006237
chr1	65361760	65361760	65950236	588476	587497	0.413454708587
chr1	65950236	65950236	66541626	591390	587497	0.37144398301
chr1	66541626	66541626	67130516	588890	587497	0.384941551252
chr1	67130516	67130516	67723361	592845	587497	0.378868409556
chr1	67723361	67723361	68311803	588442	587497	0.419353413409
chr1	68311803	68311803	68899521	587718	587497	0.401531341455
chr1	68899521	68899521	69491166	591645	587498	0.373028173894
chr1	69491166	69491166	70080843	589677	587497	0.367038676975
chr1	70080843	70080843	70670929	590086	587497	0.353730291075
chr1	70670929	70670929	71259619	588690	587497	0.382923498196
chr1	71259619	71259619	71848101	588482	587497	0.373989777122
chr1	71848101	71848101	72442967	594866	587497	0.356694258222
chr1	72442967	72442967	73030631	587664	587498	0.345242025232
chr1	73030631	73030631	73618839	588208	587497	0.350815185053
chr1	73618839	73618839	74207247	588408	587497	0.350315256369
chr1	74207247	74207247	74794954	587707	587497	0.351262274357
chr1	74794954	74794954	75384582	589628	587497	0.37214185167
chr1	75384582	75384582	75975707	591125	587497	0.373917956717
chr1	75975707	75975707	76565085	589378	587498	0.38148223557
chr1	76565085	76565085	77153272	588187	587497	0.386549221424
chr1	77153272	77153272	77742865	589593	587497	0.38265080267
chr1	77742865	77742865	78330699	587834	587497	0.392019202635
chr1	78330699	78330699	78920913	590214	587497	0.384701532998
chr1	78920913	78920913	79510578	589665	587497	0.36308458842
chr1	79510578	79510578	80099145	588567	587497	0.355888604395
chr1	80099145	80099145	80688380	589235	587498	0.356026522435
chr1	80688380	80688380	81276881	588501	587497	0.349138407111
chr1	81276881	81276881	81868370	591489	587497	0.360247239603
chr1	81868370	81868370	82456302	587932	587497	0.367908642807
chr1	82456302	82456302	83047390	591088	587497	0.370407213791
chr1	83047390	83047390	83636236	588846	587497	0.36365241964
chr1	83636236	83636236	84227879	591643	587498	0.376950705237
chr1	84227879	84227879	84821206	593327	587497	0.368269543542
chr1	84821206	84821206	85408859	587653	587497	0.399577983681
chr1	85408859	85408859	85996911	588052	587497	0.396130287355
chr1	85996911	85996911	86592665	595754	587497	0.374321030758
chr1	86592665	86592665	87187721	595056	587497	0.380862033617
chr1	87187721	87187721	87775635	587914	587497	0.398322209295
chr1	87775635	87775635	88363660	588025	587498	0.388310400713
chr1	88363660	88363660	88952659	588999	587497	0.375001061119
chr1	88952659	88952659	89540388	587729	587497	0.383437320815
chr1	89540388	89540388	90130114	589726	587497	0.390079833415
chr1	90130114	90130114	90721646	591532	587497	0.398837598515
chr1	90721646	90721646	91309495	587849	587497	0.388389234687
chr1	91309495	91309495	91900866	591371	587498	0.390724635721
chr1	91900866	91900866	92489441	588575	587497	0.415823248275
chr1	92489441	92489441	93077458	588017	587497	0.392368273814
chr1	93077458	93077458	93665359	587901	587497	0.393309780695
chr1	93665359	93665359	94253952	588593	587497	0.409546462338
chr1	94253952	94253952	94844510	590558	587497	0.4178660932
chr1	94844510	94844510	95432773	588263	587497	0.415219331424
chr1	95432773	95432773	96021769	588996	587498	0.393216954896
chr1	96021769	96021769	96610002	588233	587497	0.370494785247
chr1	96610002	96610002	97199710	589708	587497	0.37600006783
chr1	97199710	97199710	97789815	590105	587497	0.365853989192
chr1	97789815	97789815	98377649	587834	587497	0.347180165897
chr1	98377649	98377649	98965693	588044	587497	0.358043418372
chr1	98965693	98965693	99554170	588477	587498	0.368742130135
chr1	99554170	99554170	100143796	589626	587497	0.371666542294
chr1	100143796	100143796	100731525	587729	587497	0.383522393748
chr1	100731525	100731525	101319481	587956	587497	0.385867698033
chr1	101319481	101319481	101907208	587727	587497	0.383748292155
chr1	101907208	101907208	102495570	588362	587497	0.358713313527
chr1	102495570	102495570	103084654	589084	587497	0.347769256102
chr1	103084654	103084654	103673904	589250	587498	0.344692932735
chr1	103673904	103673904	104435137	761233	587497	0.352347676928
chr1	104435137	104435137	105024388	589251	587497	0.353160696679
chr1	105024388	105024388	105619859	595471	587497	0.34591660747
chr1	105619859	105619859	106209439	589580	587497	0.341597945663
chr1	106209439	106209439	106798072	588633	587497	0.348433239614
chr1	106798072	106798072	107386092	588020	587498	0.355153378615
chr1	107386092	107386092	107973683	587591	587497	0.370118432316
chr1	107973683	107973683	108561661	587978	587497	0.384601517058
chr1	108561661	108561661	109226846	665185	587497	0.400320511375
chr1	109226846	109226846	109814787	587941	587497	0.430754341832
chr1	109814787	109814787	110407897	593110	587497	0.45938035312
chr1	110407897	110407897	110995560	587663	587498	0.470206665362
chr1	110995560	110995560	111584196	588636	587497	0.419458138958
chr1	111584196	111584196	112173516	589320	587497	0.406426367928
chr1	112173516	112173516	112762775	589259	587497	0.441013404926
chr1	112762775	112762775	113351723	588948	587497	0.434851854996
chr1	113351723	113351723	113942924	591201	587497	0.42656921565
chr1	113942924	113942924	114535956	593032	587497	0.386097593055
chr1	114535956	114535956	115123753	587797	587498	0.426315798428
chr1	115123753	115123753	115713398	589645	587497	0.388663047552
chr1	115713398	115713398	116301948	588550	587497	0.425586864032
chr1	116301948	116301948	116890920	588972	587497	0.408602077511
chr1	116890920	116890920	117480264	589344	587497	0.439407410927
chr1	117480264	117480264	118068809	588545	587497	0.403619422068
chr1	118068809	118068809	118656703	587894	587498	0.404205845932
chr1	118656703	118656703	119245791	589088	587497	0.375316165611
chr1	119245791	119245791	119838085	592294	587497	0.397632264949
chr1	119838085	119838085	120427513	589428	587497	0.425960673871
chr1	120427513	120427513	121080455	652942	587497	0.409185444583
chr1	121080455	121080455	121727822	647367	587497	0.399315343331
chr1	121727822	121727822	122315319	587497	587497	0.0
chr1	122315319	122315319	122902817	587498	587498	0.0
chr1	122902817	122902817	123490314	587497	587497	0.0
chr1	123490314	123490314	124077811	587497	587497	0.0
chr1	124077811	124077811	124665308	587497	587497	0.0
chr1	124665308	124665308	125252805	587497	587497	0.0
chr1	125252805	125252805	125840302	587497	587497	0.0
chr1	125840302	125840302	126427800	587498	587498	0.0
chr1	126427800	126427800	127015297	587497	587497	0.0
chr1	127015297	127015297	127602794	587497	587497	0.0
chr1	127602794	127602794	128190291	587497	587497	0.0
chr1	128190291	128190291	128777788	587497	587497	0.0
chr1	128777788	128777788	129365285	587497	587497	0.0
chr1	129365285	129365285	129952782	587497	587497	0.0
chr1	129952782	129952782	130540280	587498	587498	0.0
chr1	130540280	130540280	131127777	587497	587497	0.0
chr1	131127777	131127777	131715274	587497	587497	0.0
chr1	131715274	131715274	132302771	587497	587497	0.0
chr1	132302771	132302771	132890268	587497	587497	0.0
chr1	132890268	132890268	133477765	587497	587497	0.0
chr1	133477765	133477765	134065263	587498	587498	0.0
chr1	134065263	134065263	134652760	587497	587497	0.0
chr1	134652760	134652760	135240257	587497	587497	0.0
chr1	135240257	135240257	135827754	587497	587497	0.0
chr1	135827754	135827754	136415251	587497	587497	0.0
chr1	136415251	136415251	137002748	587497	587497	0.0
chr1	137002748	137002748	137590245	587497	587497	0.0
chr1	137590245	137590245	138177743	587498	587498	0.0
chr1	138177743	138177743	138765240	587497	587497	0.0
chr1	138765240	138765240	139352737	587497	587497	0.0
chr1	139352737	139352737	139940234	587497	587497	0.0
chr1	139940234	139940234	140527731	587497	587497	0.0
chr1	140527731	140527731	141115228	587497	587497	0.0
chr1	141115228	141115228	141702726	587498	587498	0.0
chr1	141702726	141702726	142290223	587497	587497	0.0
chr1	142290223	142290223	142898242	608019	587497	0.400700105495
chr1	142898242	142898242	143515815	617573	587497	0.405766628749
chr1	143515815	143515815	144259282	743467	587497	0.418855073506
chr1	144259282	144259282	144979548	720266	587497	0.409662838147
chr1	144979548	144979548	145641929	662381	587498	0.427038435467
chr1	145641929	145641929	146408664	766735	587497	0.422541537154
chr1	146408664	146408664	147050372	641708	587497	0.407258730579
chr1	147050372	147050372	147844749	794377	587497	0.426530661057
chr1	147844749	147844749	148696125	851376	587497	0.40999890619
chr1	148696125	148696125	149370952	674827	587497	0.417062168652
chr1	149370952	149370952	150099636	728684	587497	0.421485046104
chr1	150099636	150099636	150687360	587724	587498	0.446663921623
chr1	150687360	150687360	151275887	588527	587497	0.455658089916
chr1	151275887	151275887	151864191	588304	587497	0.455048903122
chr1	151864191	151864191	152457171	592980	587497	0.41587265718
chr1	152457171	152457171	153047109	589938	587497	0.412330067464
chr1	153047109	153047109	153636573	589464	587497	0.447503333526
chr1	153636573	153636573	154224478	587905	587498	0.460645986525
chr1	154224478	154224478	154812149	587671	587497	0.46969828459
chr1	154812149	154812149	155402075	589926	587497	0.506277037198
chr1	155402075	155402075	155996795	594720	587497	0.447375412378
chr1	155996795	155996795	156585140	588345	587497	0.503211540129
chr1	156585140	156585140	157173080	587940	587497	0.49302992472
chr1	157173080	157173080	157762188	589108	587497	0.410722954966
chr1	157762188	157762188	158351279	589091	587498	0.424927812756
chr1	158351279	158351279	158941591	590312	587497	0.36873087882
chr1	158941591	158941591	159531469	589878	587497	0.388885875093
chr1	159531469	159531469	160121112	589643	587497	0.446377057382
chr1	160121112	160121112	160709050	587938	587497	0.429281899514
chr1	160709050	160709050	161297073	588023	587497	0.461493984099
chr1	161297073	161297073	161932966	635893	587498	0.42692111119
chr1	161932966	161932966	162521322	588356	587497	0.428138990207
chr1	162521322	162521322	163110230	588908	587497	0.394802261806
chr1	163110230	163110230	163700169	589939	587497	0.377790321405
chr1	163700169	163700169	164289341	589172	587497	0.3695478755
chr1	164289341	164289341	164878441	589100	587497	0.406710552672
chr1	164878441	164878441	165466356	587915	587497	0.421351993564
chr1	165466356	165466356	166056790	590434	587498	0.420805980665
chr1	166056790	166056790	166648170	591380	587497	0.397905245679
chr1	166648170	166648170	167235911	587741	587497	0.410868355727
chr1	167235911	167235911	167823507	587596	587497	0.426485454341
chr1	167823507	167823507	168412524	589017	587497	0.40791892961
chr1	168412524	168412524	169001204	588680	587497	0.395354367893
chr1	169001204	169001204	169590120	588916	587498	0.380603072075
chr1	169590120	169590120	170178874	588754	587497	0.378903994184
chr1	170178874	170178874	170767460	588586	587497	0.380792676711
chr1	170767460	170767460	171356787	589327	587497	0.38536539013
chr1	171356787	171356787	171945132	588345	587497	0.403409892461
chr1	171945132	171945132	172534472	589340	587497	0.377161308714
chr1	172534472	172534472	173125093	590621	587497	0.385433686125
chr1	173125093	173125093	173713263	588170	587498	0.395641070979
chr1	173713263	173713263	174302942	589679	587497	0.393628080267
chr1	174302942	174302942	174901735	598793	587497	0.379458746316
chr1	174901735	174901735	175489923	588188	587497	0.425688978051
chr1	175489923	175489923	176078377	588454	587497	0.417616610248
chr1	176078377	176078377	176670007	591630	587497	0.385905427698
chr1	176670007	176670007	177258206	588199	587498	0.410371624666
chr1	177258206	177258206	177848502	590296	587497	0.401292228671
chr1	177848502	177848502	178437536	589034	587497	0.388991504764
chr1	178437536	178437536	179027964	590428	587497	0.415630980811
chr1	179027964	179027964	179616328	588364	587497	0.407661217677
chr1	179616328	179616328	180204426	588098	587497	0.418335317123
chr1	180204426	180204426	180795221	590795	587498	0.392190549377
chr1	180795221	180795221	181386955	591734	587497	0.447510376249
chr1	181386955	181386955	181974774	587819	587497	0.42283450234
chr1	181974774	181974774	182563002	588228	587497	0.422481002329
chr1	182563002	182563002	183150738	587736	587497	0.411024980519
chr1	183150738	183150738	183739253	588515	587497	0.417131535708
chr1	183739253	183739253	184327298	588045	587497	0.400578525186
chr1	184327298	184327298	184918507	591209	587498	0.399009828978
chr1	184918507	184918507	185508927	590420	587497	0.386352473316
chr1	185508927	185508927	186098577	589650	587497	0.366363550026
chr1	186098577	186098577	186688198	589621	587497	0.371717181996
chr1	186688198	186688198	187276271	588073	587497	0.360447221868
chr1	187276271	187276271	187872169	595898	587497	0.360295351569
chr1	187872169	187872169	188460423	588254	587498	0.343216218789
chr1	188460423	188460423	189049392	588969	587497	0.341427676405
chr1	189049392	189049392	189638034	588642	587497	0.338301248293
chr1	189638034	189638034	190226207	588173	587497	0.339924342245
chr1	190226207	190226207	190815601	589394	587497	0.334656156472
chr1	190815601	190815601	191403866	588265	587497	0.342553636359
chr1	191403866	191403866	191991846	587980	587497	0.343990122147
chr1	191991846	191991846	192581914	590068	587498	0.352746284339
chr1	192581914	192581914	193169796	587882	587497	0.373196072695
chr1	193169796	193169796	193761094	591298	587497	0.366654828344
chr1	193761094	193761094	194349897	588803	587497	0.352463039546
chr1	194349897	194349897	194937597	587700	587497	0.342083232659
chr1	194937597	194937597	195525691	588094	587497	0.339187819676
chr1	195525691	195525691	196115868	590177	587498	0.346982864521
chr1	196115868	196115868	196707678	591810	587497	0.344399910782
chr1	196707678	196707678	197307242	599564	587497	0.356584596191
chr1	197307242	197307242	197900460	593218	587497	0.364797208456
chr1	197900460	197900460	198489137	588677	587497	0.366924928526
chr1	198489137	198489137	199078248	589111	587497	0.353499243778
chr1	199078248	199078248	199666822	588574	587497	0.36199233404
chr1	199666822	199666822	200254714	587892	587498	0.402089492323
chr1	200254714	200254714	200842915	588201	587497	0.403675261772
chr1	200842915	200842915	201431226	588311	587497	0.505395937197
chr1	201431226	201431226	202018927	587701	587497	0.475054576887
chr1	202018927	202018927	202607851	588924	587497	0.458079622907
chr1	202607851	202607851	203195393	587542	587497	0.466938646297
chr1	203195393	203195393	203782994	587601	587498	0.467211705863
chr1	203782994	203782994	204370741	587747	587497	0.465227503577
chr1	204370741	204370741	204958725	587984	587497	0.466645464348
chr1	204958725	204958725	205546661	587936	587497	0.483795910453
chr1	205546661	205546661	206134530	587869	587497	0.450388356388
chr1	206134530	206134530	206724877	590347	587497	0.445878155736
chr1	206724877	206724877	207312374	587497	587497	0.446492674881
chr1	207312374	207312374	207926591	614217	587498	0.38901434179
chr1	207926591	207926591	208514266	587675	587497	0.451826428463
chr1	208514266	208514266	209102415	588149	587497	0.404800807956
chr1	209102415	209102415	209690657	588242	587497	0.410783620402
chr1	209690657	209690657	210281330	590673	587497	0.417271765353
chr1	210281330	210281330	210869860	588530	587497	0.420519190121
chr1	210869860	210869860	211458308	588448	587498	0.408473107316
chr1	211458308	211458308	212046029	587721	587497	0.42970753229
chr1	212046029	212046029	212634243	588214	587497	0.420787601833
chr1	212634243	212634243	213223533	589290	587497	0.435804321118
chr1	213223533	213223533	213811915	588382	587497	0.404961725676
chr1	213811915	213811915	214400015	588100	587497	0.410646452486
chr1	214400015	214400015	214987815	587800	587498	0.405844144797
chr1	214987815	214987815	215575908	588093	587497	0.371720555352
chr1	215575908	215575908	216163926	588018	587497	0.3690248631
chr1	216163926	216163926	216752561	588635	587497	0.36014046008
chr1	216752561	216752561	217340058	587497	587497	0.383066183942
chr1	217340058	217340058	217930395	590337	587497	0.373309234186
chr1	217930395	217930395	218521848	591453	587497	0.374539060453
chr1	218521848	218521848	219109477	587629	587498	0.389967513627
chr1	219109477	219109477	219698451	588974	587497	0.369746814811
chr1	219698451	219698451	220288203	589752	587497	0.396088877735
chr1	220288203	220288203	220876456	588253	587497	0.394155595788
chr1	220876456	220876456	221464906	588450	587497	0.402280899717
chr1	221464906	221464906	222052585	587679	587497	0.390118108293
chr1	222052585	222052585	222640811	588226	587498	0.405121823511
chr1	222640811	222640811	223233047	592236	587497	0.401674664577
chr1	223233047	223233047	223825003	591956	587497	0.453834060942
chr1	223825003	223825003	224422129	597126	587497	0.433248817674
chr1	224422129	224422129	225010552	588423	587497	0.429222075881
chr1	225010552	225010552	225599014	588462	587497	0.381112523451
chr1	225599014	225599014	226186981	587967	587497	0.450005017271
chr1	226186981	226186981	226774871	587890	587498	0.453869077994
chr1	226774871	226774871	227363150	588279	587497	0.442876788474
chr1	227363150	227363150	227955274	592124	587497	0.420337901055
chr1	227955274	227955274	228545113	589839	587497	0.51266358222
chr1	228545113	228545113	229166925	621812	587497	0.476311244198
chr1	229166925	229166925	229754559	587634	587497	0.441067259324
chr1	229754559	229754559	230342213	587654	587498	0.436551315736
chr1	230342213	230342213	230930184	587971	587497	0.447207609873
chr1	230930184	230930184	231518118	587934	587497	0.437331614325
chr1	231518118	231518118	232106157	588039	587497	0.414311247005
chr1	232106157	232106157	232694800	588643	587497	0.41707310858
chr1	232694800	232694800	233283396	588596	587497	0.417481880672
chr1	233283396	233283396	233871176	587780	587497	0.40316648009
chr1	233871176	233871176	234459422	588246	587498	0.412368592838
chr1	234459422	234459422	235046979	587557	587497	0.439671590428
chr1	235046979	235046979	235635300	588321	587497	0.432788493154
chr1	235635300	235635300	236223476	588176	587497	0.422644165542
chr1	236223476	236223476	236811324	587848	587497	0.430812282045
chr1	236811324	236811324	237407524	596200	587497	0.419812412572
chr1	237407524	237407524	237995291	587767	587498	0.374422604799
chr1	237995291	237995291	238583197	587906	587497	0.388987732775
chr1	238583197	238583197	239171269	588072	587497	0.358060380156
chr1	239171269	239171269	239758834	587565	587497	0.373773544123
chr1	239758834	239758834	240350187	591353	587497	0.400015219285
chr1	240350187	240350187	240937739	587552	587497	0.39815234004
chr1	240937739	240937739	241525759	588020	587497	0.391776158035
chr1	241525759	241525759	242113649	587890	587498	0.395178025896
chr1	242113649	242113649	242704200	590551	587497	0.414147417759
chr1	242704200	242704200	243302716	598516	587497	0.41090493519
chr1	243302716	243302716	243890583	587867	587497	0.378387021598
chr1	243890583	243890583	244478532	587949	587497	0.41897879245
chr1	244478532	244478532	245067251	588719	587497	0.419528095651
chr1	245067251	245067251	245655628	588377	587498	0.439594207135
chr1	245655628	245655628	246245826	590198	587497	0.429735682819
chr1	246245826	246245826	246835890	590064	587497	0.407356126264
chr1	246835890	246835890	247428452	592562	587497	0.425915175407
chr1	247428452	247428452	248021935	593483	587497	0.411078628777
chr1	248021935	248021935	248620494	598559	587497	0.378065059367
chr1	248620494	248620494	249250621	630127	587498	0.411190143961
chr2	0	249250621	600104	600104	587781	0.43384747825
chr2	600104	249850725	1191638	591534	587782	0.443540207189
chr2	1191638	250442259	1788032	596394	587782	0.477504879308
chr2	1788032	251038653	2378865	590833	587781	0.440368292332
chr2	2378865	251629486	2967054	588189	587782	0.461674864117
chr2	2967054	252217675	3556280	589226	587782	0.469756820255
chr2	3556280	252806901	4145474	589194	587782	0.447912618958
chr2	4145474	253396095	4735144	589670	587781	0.379220990652
chr2	4735144	253985765	5327729	592585	587782	0.382431935881
chr2	5327729	254578350	5916685	588956	587782	0.407273523749
chr2	5916685	255167306	6504793	588108	587782	0.401329683223
chr2	6504793	255755414	7092608	587815	587781	0.404597008933
chr2	7092608	256343229	7680755	588147	587782	0.413755697961
chr2	7680755	256931376	8268994	588239	587782	0.410642916764
chr2	8268994	257519615	8857219	588225	587782	0.458618866526
chr2	8857219	258107840	9445482	588263	587781	0.425097532575
chr2	9445482	258696103	10033785	588303	587782	0.453149301808
chr2	10033785	259284406	10621751	587966	587782	0.497680145858
chr2	10621751	259872372	11213530	591779	587781	0.466331294854
chr2	11213530	260464151	11802250	588720	587782	0.438383481507
chr2	11802250	261052871	12390563	588313	587782	0.435552382652
chr2	12390563	261641184	12980613	590050	587782	0.403847457512
chr2	12980613	262231234	13568608	587995	587781	0.36447464868
chr2	13568608	262819229	14158544	589936	587782	0.354215188715
chr2	14158544	263409165	14747466	588922	587782	0.37049092922
chr2	14747466	263998087	15337135	589669	587782	0.404459435855
chr2	15337135	264587756	15926187	589052	587781	0.408210452692
chr2	15926187	265176808	16515076	588889	587782	0.455598627552
chr2	16515076	265765697	17106743	591667	587782	0.409539793364
chr2	17106743	266357364	17694624	587881	587782	0.376265345315
chr2	17694624	266945245	18284375	589751	587781	0.402385405415
chr2	18284375	267534996	18872284	587909	587782	0.38904017785
chr2	18872284	268122905	19481432	609148	587782	0.388191742592
chr2	19481432	268732053	20070390	588958	587781	0.423672235805
chr2	20070390	269321011	20658608	588218	587782	0.437373771718
chr2	20658608	269909229	21247146	588538	587782	0.449414416013
chr2	21247146	270497767	21835664	588518	587782	0.391939101475
chr2	21835664	271086285	22424454	588790	587781	0.370429625403
chr2	22424454	271675075	23012595	588141	587782	0.371356965908
chr2	23012595	272263216	23603528	590933	587782	0.419692521174
chr2	23603528	272854149	24192879	589351	587782	0.455431634352
chr2	24192879	273443500	24781030	588151	587781	0.421652189141
chr2	24781030	274031651	25368955	587925	587782	0.43440597217
chr2	25368955	274619576	25957016	588061	587782	0.458575016622
chr2	25957016	275207637	26544826	587810	587782	0.434742740876
chr2	26544826	275795447	27132728	587902	587781	0.479484745809
chr2	27132728	276383349	27721166	588438	587782	0.48592209911
chr2	27721166	276971787	28310026	588860	587782	0.407316145379
chr2	28310026	277560647	28898555	588529	587781	0.452569193466
chr2	28898555	278149176	29486911	588356	587782	0.434374989377
chr2	29486911	278737532	30076078	589167	587782	0.431847228894
chr2	30076078	279326699	30663874	587796	587782	0.437534663269
chr2	30663874	279914495	31254246	590372	587781	0.427998184202
chr2	31254246	280504867	31843682	589436	587782	0.428119738423
chr2	31843682	281094303	32432280	588598	587782	0.395424736663
chr2	32432280	281682901	33020440	588160	587782	0.394954111282
chr2	33020440	282271061	33609418	588978	587781	0.407240451123
chr2	33609418	282860039	34197572	588154	587782	0.403914947735
chr2	34197572	283448193	34785615	588043	587782	0.376668452244
chr2	34785615	284036236	35377271	591656	587782	0.358942159153
chr2	35377271	284627892	35965429	588158	587781	0.353274619151
chr2	35965429	285216050	36559498	594069	587782	0.377052574524
chr2	36559498	285810119	37147576	588078	587782	0.402487756768
chr2	37147576	286398197	37736424	588848	587781	0.394710028021
